"(origen,destino)",900002,900003,900004,900005,900006,900007,900008,900009,900010,900011,900012,900013,900014,900015,900016,900017,150020,150024,150025,150029,150031,150033,150037,150039,150057,150058,150060,150070,150081,150099,150104,150109,150121,150122
900002,3725,93,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,127,0,0,0,0,0
900003,153,2138,32,135,116,429,0,0,0,767,319,245,0,124,0,0,132,0,0,0,211,416,0,63,107,570,0,264,0,0,0,0,0,98
900004,0,32,84,0,0,84,0,0,183,90,0,0,0,0,80,0,0,0,0,0,0,91,0,45,0,0,0,0,0,0,0,0,0,0
900005,483,0,0,6408,0,0,0,0,0,247,0,71,0,222,0,0,0,0,0,0,218,587,0,118,91,514,0,0,0,83,174,0,0,0
900006,0,116,0,0,360,105,0,0,0,77,0,0,0,158,0,62,0,0,0,0,133,60,0,0,0,724,0,104,84,0,0,0,0,0
900007,0,92,84,0,0,8973,0,0,105,1912,0,94,92,799,0,398,0,0,89,0,450,0,0,820,0,962,0,92,0,0,0,0,0,338
900008,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,,0,,0,93,0,384,0,0,0,0,0,0,0,0,0,0
900009,0,0,0,0,0,0,0,350,0,206,0,218,0,0,0,0,,,0,0,,,0,0,0,0,,,,0,0,,,0
900010,0,0,0,0,0,105,78,0,1165,159,0,0,0,89,0,108,0,0,0,0,0,0,0,0,0,76,0,232,0,0,0,0,0,0
900011,0,1047,90,149,0,2741,0,206,226,24830,279,1113,609,744,163,88,0,0,224,0,0,0,0,118,95,104,0,0,0,0,0,83,0,475
900012,0,234,0,0,0,0,0,0,0,279,283,220,0,0,0,0,0,0,0,0,111,0,0,0,0,115,0,0,0,0,0,0,0,0
900013,0,509,0,71,0,447,0,108,0,1740,220,13725,108,129,108,0,0,,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0
900014,0,0,0,0,0,96,0,0,0,652,0,108,0,0,0,223,0,0,0,98,295,94,0,88,0,107,0,0,0,0,0,0,0,98
900015,113,261,0,95,0,722,0,0,0,959,0,234,0,88,0,0,0,0,0,0,769,403,0,219,0,243,0,532,0,0,0,131,0,0
900016,0,0,0,0,0,0,0,0,0,177,0,108,0,326,0,0,0,0,0,0,268,137,0,45,173,0,0,0,0,0,0,0,0,0
900017,0,60,0,76,62,254,0,0,108,0,0,0,109,88,0,2319,0,0,118,0,502,60,0,0,0,555,0,132,0,0,0,0,0,132
150020,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,405,0,0,,0,272,0,0,0,0,0,,0,0,0,330,94,0
150024,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,,0,116,95,0
150025,0,0,0,0,75,32,0,0,0,341,0,0,0,148,0,0,0,0,4512,121,0,0,0,338,0,0,0,0,0,0,0,0,0,497
150031,0,61,0,218,133,358,0,,133,0,111,0,445,1310,268,418,0,0,51,1823,18906,0,0,600,0,2152,,1084,0,109,111,0,0,111
150033,105,222,91,673,0,0,93,0,0,0,0,93,94,421,308,76,153,0,0,0,0,10283,0,0,0,252,0,0,210,53,0,383,0,0
150037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,,0,0,0,0
150039,0,175,45,298,0,244,384,0,133,118,46,288,51,277,45,45,0,,629,153,0,49,144,14852,0,40,0,193,0,0,0,0,0,459
150057,0,0,153,91,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,75,0,0,0,0,748,0,0,0,0,0,240,0,0,0
150058,267,457,0,860,811,1773,0,0,76,104,0,0,107,90,0,371,0,0,0,0,1981,615,0,0,0,17308,0,1924,56,67,0,0,0,115
150060,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,982,,0,0,0,0,0,0
150081,127,0,0,0,84,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0
150099,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,,0,239,164,0,0,0,0,67,0,0,0,918,0,0,90,0
150104,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,240,57,0,0,0,0,429,215,0,0
150109,0,0,0,115,0,0,0,,0,83,0,0,0,131,142,0,115,0,0,0,0,505,0,0,130,0,0,0,0,0,215,7344,391,0
150121,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,90,0,240,1957,0
150122,0,98,0,0,0,271,0,0,0,160,0,0,188,0,0,219,0,0,605,0,111,0,0,640,0,115,0,0,0,0,0,0,0,14351
150029,0,0,0,0,0,93,,0,0,0,0,0,0,0,0,0,,,121,2482,1726,0,0,153,75,0,,138,0,0,0,0,0,0
150070,0,132,0,193,0,0,0,,0,0,0,0,0,532,0,0,,,0,138,934,0,0,315,0,641,,4820,0,0,0,0,0,0
